-2a9xuxutTp6ELbMXbQX5Q;37.13981580075415;-65.92219309925167;0.34286758453583843;4.411846612016865;2.0065602987096653;1.5299999999999727;1.8633173754109151;CAR
13p-vvcIXHc_ZjZQD8IvRA;-60.72862257513043;0.12768108553427732;1.546711684438094;4.239043947069151;1.934295215896204;1.8899999999999864;1.7214239247856895;CAR
2cGu8CsqQQ4wDHUTzB__NA;33.791463733232376;-52.34210219591296;-0.34299361404529805;3.9947775081549652;1.875085111546373;1.8199999999999932;1.8172718269452464;CAR
39P8f-sIGqpKZuCKKZBauA;-27.551208047674663;3.780460474733445;1.4055783280336982;0.12185699308038446;0.4908943726398087;0.5099999999999909;0.21046228462345962;SIGN
3MZO6-VVQtrIyGAFMulcTg;-53.48209454282369;2.006067990084375;1.1269910449069585;4.3323276059548;1.988992053324826;1.6499999999999773;1.7918853283054457;CAR
3mbZIAHtm9F4zpnfmCopEg;-76.07355576531154;-3.306582577685731;2.6451198450292566;4.261777625229855;1.9689136290064877;1.6899999999999977;1.7985505143544298;CAR
431ChCZLYv1WIGcgMHfW3g;-6.2962946789375565;-7.7151477589304704;-0.0646461578781441;4.017924159686435;1.82173474895875;1.8999999999999773;-1.3728812544455062;CAR
4Fh970OcxUFZoP0FR8g3mg;-70.77150364751287;-7.70403454911866;1.9162157454863404;3.957806722937524;1.7504137873468941;1.240000000000009;-2.914400162748871;CAR
5mGYRQo2hRXpDOkikvSSKg;38.226857169189316;-60.55258655977286;2.974199711187339;0.1064366072730076;0.5200382334950683;0.4800000000000182;1.7319395648050122;SIGN
6AXQEepAMeaZA--KP1vKUw;-64.33327831138013;-6.0781127153177295;1.5221866636328514;4.722530381289198;2.156975972020379;1.7699999999999818;-2.961662503050755;CAR
6k8wf2DIMHbQQ7aC-guUhw;18.670155768704717;-3.4483304466166373;1.5693961857751617;0.1725715624258075;0.8882613608337777;0.910000000000025;-1.5060590735972574;SIGN
7-OQSSfOjwG23gplrA_Ijw;-27.55254110001988;-8.323495553179782;0.1103094750881155;4.329438397926623;2.012981135915072;1.6499999999999773;0.22415663477516823;CAR
78LgW2BRDGSMNKDcnvpN2g;-38.72003199774008;5.702099642213398;1.0255176884059836;3.359467630443119;1.5846289228297896;1.5090257587797282;1.7764087318781616;CAR
7bPAzkhlUbgZo17j_uhJWA;-12.111365251121242;-4.69451037186991;-0.24356501718210666;4.681049526040517;2.028525033166247;1.6399999999999864;0.21265232707153459;CAR
8cWxDuMt2Gn2LRP_vJgr-w;-11.42339753505803;5.724516469485025;-0.08245328326967183;4.682575078502769;2.0489554773528216;1.7200000000000273;-2.958588507357073;CAR
8dRUrrUeDUubDlZfh3SdhQ;3.292071132318597;53.18909887748123;-3.7646000163868507;4.674572714433571;2.1030602058788714;1.8999999999999773;1.786215743350989;CAR
99HpjIdW9frUCY0zbmIBww;-68.79204225236754;-1.9043227276051766;1.8711728635168186;5.27522418910944;2.149137543307017;2.569999999999993;-1.3196344151929118;CAR
A7IVralGxsMsJ0id8yrGTQ;-1.3421007407105208;25.93485432378384;1.094372739408925;0.13338514539281757;0.5335766230813881;0.6299999999999955;-1.2752897334955948;SIGN
AD7-7Ma20f8Vpdta7QHamA;21.09725283899934;-12.631047302347724;-0.7762777337450473;5.85196240862241;2.3660526083348783;2.0600000000000023;2.0519568711766283;CAR
AtH2Kfx3lG5zuzlZ8qI91w;-52.2440486110936;-17.14175704230638;1.073111166729234;3.491099683276317;1.581196339471052;1.6000000000000227;-1.3193357924904439;CAR
B42y3hluu9KKu_3l_7MyNg;-42.276664169638025;-11.293695353474504;0.45966191522344957;4.553756119335148;1.9856683310633672;1.5699999999999932;0.22108982234911512;CAR
Bz55H0VTaneIvVY40UwA3Q;-41.17803629122318;-12.952744930052177;1.5551720732699437;0.10990910628341094;0.5515391453248087;0.6100000000000136;0.15070356544636754;SIGN
DD2KcvlDlkv-j1bMhIgnUw;16.00555481687661;-33.248047858215614;0.1477116346123637;4.9316864561552896;2.1506895477290597;1.5600000000000023;-1.283771570751129;CAR
DXNKLJ3AJsS-wwS7eXlCrQ;-78.65856578794046;-9.531241201870216;2.6383088264189496;4.725195022675346;2.167651331489946;1.6499999999999773;-2.9053562895209164;CAR
DbbLRvQ9ho1XyiWtcCnklA;32.78525842536692;-47.09677928200108;-0.3900949805860989;5.682796722442326;2.631760576238646;2.7099999999999795;1.768061381525543;CAR
DsZkruUSRa_sax-pr1WLjA;16.647508514150104;6.759203974836964;-0.212187722283403;0.09356222016020715;0.8933601764816561;0.8299999999999841;-2.9045457057837214;SIGN
ENR8J71Igxv_ZDHVVrIWfA;4.947188421541796;54.67029315134005;-1.7669125770408698;0.13445902670581203;0.5564777245130191;0.660000000000025;-1.3634397330120975;SIGN
Ha0zUiS8cY2BXZeVYYoroA;-46.552104060194324;3.5679924364339968;0.7805488995768144;4.171065068318952;1.966352354267218;1.829999999999984;1.812881030303867;CAR
HzX_Acfx5SOpdR9Lp2F9DA;-41.18779674970938;-0.7420662129479751;0.4985510494435914;3.7111937126258834;1.8429493286179106;1.9599999999999795;-2.9131509806462454;CAR
KjGttKWvcPmCXiu3xRImpA;-5.29860518409987;52.84059939728104;-3.843856590157003;5.295783322507103;2.4330133198810224;2.069999999999993;-1.3682000145749338;CAR
LKDVkTtEI739qj-rzODkOA;-26.33177061319475;2.3152056628368882;0.32714315129459237;4.332184913692889;1.953551625497594;1.7699999999999818;-2.902870938560903;CAR
OiwgezXTj5zg5Jx_TwDcGw;10.164516339282272;23.773828398004298;-1.475804633301891;5.766949629308677;2.2931975698255247;2.1200000000000045;1.759860044427075;CAR
PCyzDM62oXM8lR5nItzb0Q;11.307591142618548;17.499473223777386;-1.0555296339755387;4.687385521045763;1.9813353863029748;1.5900000000000318;1.822845917275858;CAR
P_aCIpCOKYbjKgS3hQ205g;15.002110851210091;1.864306918812872;-0.8558736372258693;4.872719786931078;2.169051107738562;1.5400000000000205;1.8220653769277213;CAR
QTkU_pVmFjL1EXr0uXYO3A;-33.58395807361376;0.8972405756221633;0.30994294389896027;4.071757288553061;2.0084493660808054;1.6999999999999886;-2.893033192231283;CAR
QsaaTDu4_kZ5yreLX2x1Vg;-34.39151791466247;-9.76549520439221;0.34996525858915106;3.8597396463179043;1.7807141109239435;1.5300000000000296;0.3730664054632036;CAR
